1762274368.770106,-86,gr1,12
1762274368.821329,-88,gr1,12
1762274368.857119,-84,gr1,12
1762274368.9139419,-87,gr1,12
1762274368.9814804,-87,gr1,12
1762274369.0316877,-86,gr1,12
1762274369.0445085,-84,gr1,12
1762274369.0781274,-97,gr1,12
1762274369.090276,-89,gr1,12
1762274369.1122484,-84,gr1,12
1762274369.1787734,-86,gr1,12
1762274369.2202144,-85,gr1,12
1762274369.2423322,-85,gr1,12
1762274369.3163702,-85,gr1,12
1762274369.351302,-95,gr1,12
1762274369.3952591,-85,gr1,12
1762274369.4534864,-95,gr1,12
1762274369.4932451,-87,gr1,12
1762274369.5150802,-84,gr1,12
1762274369.5574155,-98,gr1,12
1762274369.5618544,-86,gr1,12
1762274369.578699,-84,gr1,12
1762274369.6461122,-85,gr1,12
1762274369.701422,-85,gr1,12
1762274369.710978,-84,gr1,12
1762274369.7576501,-88,gr1,12
1762274369.779736,-85,gr1,12
1762274369.823899,-86,gr1,12
1762274369.891558,-89,gr1,12
1762274369.9596443,-87,gr1,12
1762274370.00039,-87,gr1,12
1762274370.0223567,-84,gr1,12
1762274370.0665197,-88,gr1,12
1762274370.0910873,-85,gr1,12
1762274370.154562,-84,gr1,12
1762274370.1977394,-87,gr1,12
1762274370.222465,-86,gr1,12
1762274370.3314884,-87,gr1,12
1762274370.352317,-86,gr1,12
1762274370.4022028,-85,gr1,12
1762274370.4371064,-87,gr1,12
1762274370.457734,-84,gr1,12
1762274370.500707,-87,gr1,12
1762274370.5412679,-87,gr1,12
1762274370.5597887,-85,gr1,12
1762274370.5939379,-96,gr1,12
1762274370.6079903,-87,gr1,12
1762274370.628536,-84,gr1,12
1762274370.6750462,-89,gr1,12
1762274370.73529,-88,gr1,12
1762274370.779449,-86,gr1,12
1762274370.8027525,-86,gr1,12
1762274370.8440828,-88,gr1,12
1762274370.9098196,-87,gr1,12
1762274370.9323146,-85,gr1,12
1762274370.9742262,-86,gr1,12
1762274370.9960694,-84,gr1,12
1762274371.041491,-85,gr1,12
1762274371.1077938,-86,gr1,12
1762274371.1339068,-84,gr1,12
1762274371.1579773,-96,gr1,12
1762274371.2400084,-84,gr1,12
1762274371.2789974,-87,gr1,12
1762274371.2986135,-84,gr1,12
1762274371.3427274,-86,gr1,12
1762274371.36608,-84,gr1,12
1762274371.4136775,-89,gr1,12
1762274371.4323602,-84,gr1,12
1762274371.5050032,-85,gr1,12
1762274371.5276442,-95,gr1,12
1762274371.58876,-87,gr1,12
1762274371.6814415,-86,gr1,12
1762274371.747718,-86,gr1,12
1762274371.8404732,-93,gr1,12
1762274371.8786447,-85,gr1,12
1762274371.9026823,-93,gr1,12
1762274371.9751008,-92,gr1,12
1762274371.9922717,-87,gr1,12
1762274372.014896,-85,gr1,12
1762274372.0414279,-94,gr1,12
1762274372.0615263,-86,gr1,12
1762274372.079934,-85,gr1,12
1762274372.1239796,-85,gr1,12
1762274372.1952875,-88,gr1,12
1762274372.23869,-98,gr1,12
1762274372.281388,-83,gr1,12
1762274372.3063147,-97,gr1,12
1762274372.3273542,-87,gr1,12
1762274372.3600934,-86,gr1,12
1762274372.3911521,-92,gr1,12
1762274372.415322,-85,gr1,12
1762274372.4576375,-87,gr1,12
1762274372.5243745,-88,gr1,12
1762274372.5474749,-84,gr1,12
1762274372.5914733,-88,gr1,12
1762274372.6558516,-85,gr1,12
1762274372.697575,-88,gr1,12
1762274372.767137,-87,gr1,12
1762274372.849906,-85,gr1,12
1762274372.8814125,-88,gr1,12
1762274373.092514,-84,gr1,12
1762274373.1252632,-98,gr1,12
1762274373.1314442,-87,gr1,12
1762274373.1576934,-83,gr1,12
1762274373.2003088,-87,gr1,12
1762274373.2275672,-87,gr1,12
1762274373.2677462,-86,gr1,12
1762274373.3421485,-87,gr1,12
1762274373.3763475,-86,gr1,12
1762274373.394822,-85,gr1,12
1762274373.4712157,-83,gr1,12
1762274373.488003,-97,gr1,12
1762274373.5113819,-86,gr1,12
1762274373.5285354,-85,gr1,12
1762274373.5714142,-85,gr1,12
1762274373.5926318,-91,gr1,12
1762274373.6323278,-85,gr1,12
1762274373.6759784,-95,gr1,12
1762274373.7009604,-85,gr1,12
1762274373.7732625,-86,gr1,12
1762274373.7862663,-93,gr1,12
1762274373.8134694,-87,gr1,12
1762274373.8335872,-84,gr1,12
1762274373.8529298,-93,gr1,12
1762274373.8774357,-87,gr1,12
1762274373.9293327,-98,gr1,12
1762274373.9456036,-88,gr1,12
1762274374.0493164,-86,gr1,12
1762274374.1822865,-88,gr1,12
1762274374.2023034,-85,gr1,12
1762274374.3568609,-88,gr1,12
1762274374.4159958,-92,gr1,12
1762274374.4785368,-85,gr1,12
1762274374.5397794,-84,gr1,12
1762274374.5839682,-87,gr1,12
1762274374.687691,-87,gr1,12
1762274374.722554,-85,gr1,12
1762274374.7572303,-87,gr1,12
1762274374.7831376,-84,gr1,12
1762274374.849421,-85,gr1,12
1762274374.8916383,-87,gr1,12
1762274374.9160924,-85,gr1,12
1762274374.937571,-93,gr1,12
1762274374.9577405,-87,gr1,12
1762274374.9977055,-84,gr1,12
1762274375.0265346,-89,gr1,12
1762274375.0471191,-83,gr1,12
1762274375.0885446,-95,gr1,12
1762274375.1133213,-84,gr1,12
1762274375.1366856,-94,gr1,12
1762274375.1628563,-88,gr1,12
1762274375.181369,-84,gr1,12
1762274375.2212737,-84,gr1,12
1762274375.2622125,-87,gr1,12
1762274375.2851584,-84,gr1,12
1762274375.3303673,-87,gr1,12
1762274375.3536935,-85,gr1,12
1762274375.3849368,-93,gr1,12
1762274375.3971052,-86,gr1,12
1762274375.4164488,-84,gr1,12
1762274375.4431896,-94,gr1,12
1762274375.4614067,-87,gr1,12
1762274375.484697,-86,gr1,12
1762274375.5574877,-93,gr1,12
1762274375.5695078,-84,gr1,12
1762274375.5898628,-86,gr1,12
1762274375.654824,-85,gr1,12
1762274375.7070487,-85,gr1,12
1762274375.726052,-85,gr1,12
1762274375.7702663,-88,gr1,12
1762274375.804486,-83,gr1,12
1762274375.8197837,-92,gr1,12
1762274375.838968,-87,gr1,12
1762274375.8586133,-84,gr1,12
1762274375.8838882,-92,gr1,12
1762274375.907811,-85,gr1,12
1762274375.9326973,-85,gr1,12
1762274375.9794157,-94,gr1,12
1762274376.0223017,-83,gr1,12
1762274376.0428057,-86,gr1,12
1762274376.063572,-83,gr1,12
1762274376.1044831,-86,gr1,12
1762274376.1348567,-84,gr1,12
1762274376.1748383,-86,gr1,12
1762274376.194997,-84,gr1,12
1762274376.2476823,-85,gr1,12
1762274376.2647152,-84,gr1,12
1762274376.3275046,-83,gr1,12
1762274376.3535433,-93,gr1,12
1762274376.3731298,-86,gr1,12
1762274376.4130795,-87,gr1,12
1762274376.4349356,-86,gr1,12
1762274376.5010374,-85,gr1,12
1762274376.548718,-94,gr1,12
1762274376.5752358,-86,gr1,12
1762274376.5998354,-84,gr1,12
1762274376.6234355,-91,gr1,12
1762274376.6788356,-97,gr1,12
1762274376.6833174,-87,gr1,12
1762274376.7009957,-85,gr1,12
1762274376.770472,-85,gr1,12
1762274376.8348606,-85,gr1,12
1762274376.8599007,-96,gr1,12
1762274376.8789465,-87,gr1,12
1762274376.9115536,-94,gr1,12
1762274376.9197795,-88,gr1,12
1762274376.9571574,-85,gr1,12
1762274376.9850922,-87,gr1,12
1762274377.0290904,-92,gr1,12
1762274377.0541248,-87,gr1,12
1762274377.0724666,-85,gr1,12
1762274377.1165848,-87,gr1,12
1762274377.1741407,-93,gr1,12
1762274377.182624,-87,gr1,12
1762274377.2459414,-86,gr1,12
1762274377.2908657,-86,gr1,12
1762274377.3085096,-87,gr1,12
1762274377.3914218,-90,gr1,12
1762274377.4122562,-85,gr1,12
1762274377.443177,-94,gr1,12
1762274377.4578364,-87,gr1,12
1762274377.4810057,-85,gr1,12
1762274377.5237648,-88,gr1,12
1762274377.5422955,-85,gr1,12
1762274377.5864542,-87,gr1,12
1762274377.6110384,-86,gr1,12
1762274377.6804929,-95,gr1,12
1762274377.6951709,-86,gr1,12
1762274377.7173002,-85,gr1,12
1762274377.7403536,-94,gr1,12
1762274377.7649677,-85,gr1,12
1762274377.8284316,-84,gr1,12
1762274377.8462799,-95,gr1,12
1762274377.8991356,-85,gr1,12
1762274377.9209502,-84,gr1,12
1762274377.9660091,-88,gr1,12
1762274377.9885259,-84,gr1,12
1762274378.0877278,-84,gr1,12
1762274378.1241531,-86,gr1,12
1762274378.168375,-87,gr1,12
1762274378.2549372,-87,gr1,12
1762274378.318643,-96,gr1,12
1762274378.338159,-86,gr1,12
1762274378.3585882,-84,gr1,12
1762274378.4235916,-84,gr1,12
1762274378.4715471,-89,gr1,12
1762274378.4922168,-84,gr1,12
1762274378.5755033,-84,gr1,12
1762274378.600156,-86,gr1,12
1762274378.6509485,-96,gr1,12
1762274378.6664991,-87,gr1,12
1762274378.708993,-86,gr1,12
1762274378.7758167,-88,gr1,12
1762274378.7936504,-84,gr1,12
1762274378.818261,-93,gr1,12
1762274378.8352506,-87,gr1,12
1762274378.8876367,-94,gr1,12
1762274378.898666,-85,gr1,12
1762274378.9402082,-87,gr1,12
1762274378.9619622,-86,gr1,12
1762274379.0005417,-86,gr1,12
1762274379.0444958,-86,gr1,12
1762274379.0670624,-85,gr1,12
1762274379.1128027,-87,gr1,12
1762274379.1462495,-85,gr1,12
1762274379.1782627,-87,gr1,12
1762274379.1985557,-85,gr1,12
1762274379.2426596,-86,gr1,12
