1762265307.8592465,-99,gr1,12
1762265308.619546,-96,gr1,12
1762265310.7173061,-98,gr1,12
1762265311.0720494,-96,gr1,12
1762265312.13454,-96,gr1,12
1762265312.809059,-101,gr1,12
1762265313.052397,-98,gr1,12
1762265318.9999332,-97,gr1,12
1762265319.1714041,-96,gr1,12
1762265319.625434,-97,gr1,12
1762265319.834273,-102,gr1,12
1762265320.9562335,-99,gr1,12
1762265323.460597,-97,gr1,12
1762265325.5841813,-100,gr1,12
1762265327.107105,-99,gr1,12
1762265327.7129574,-96,gr1,12
1762265327.7964106,-96,gr1,12
1762265328.4053404,-98,gr1,12
1762265328.9625487,-100,gr1,12
1762265331.3902113,-101,gr1,12
1762265333.3184133,-102,gr1,12
1762265333.8152473,-98,gr1,12
1762265333.9336247,-97,gr1,12
1762265333.9951339,-99,gr1,12
1762265334.6002452,-98,gr1,12
1762265334.7094717,-97,gr1,12
1762265335.081129,-98,gr1,12
1762265335.13787,-98,gr1,12
1762265335.4503872,-97,gr1,12
1762265335.8794093,-98,gr1,12
1762265336.5036645,-94,gr1,12
1762265336.6421766,-97,gr1,12
1762265336.7566137,-103,gr1,12
1762265336.9264076,-95,gr1,12
1762265337.663822,-99,gr1,12
1762265337.8788407,-99,gr1,12
1762265338.0936625,-99,gr1,12
1762265338.945723,-98,gr1,12
1762265339.8060594,-94,gr1,12
1762265339.8715122,-97,gr1,12
1762265340.0795426,-97,gr1,12
1762265340.836426,-97,gr1,12
1762265342.9279127,-100,gr1,12
1762265347.087269,-102,gr1,12
1762265352.8903627,-99,gr1,12
1762265352.9643517,-98,gr1,12
1762265353.0256128,-96,gr1,12
1762265354.0217118,-98,gr1,12
1762265355.4601831,-100,gr1,12
1762265359.402852,-100,gr1,12
1762265360.072072,-99,gr1,12
