1761995459.0074499,-57,gr1,12
1761995459.024026,-78,gr1,12
1761995459.0678904,-71,gr1,12
1761995459.0879548,-75,gr1,12
1761995459.110465,-72,gr1,12
1761995459.1297421,-79,gr1,12
1761995459.1517785,-75,gr1,12
1761995459.173137,-71,gr1,12
1761995459.2154868,-75,gr1,12
1761995459.2367997,-71,gr1,12
1761995459.3444748,-71,gr1,12
1761995459.3641462,-78,gr1,12
1761995459.3830252,-74,gr1,12
1761995459.4518363,-74,gr1,12
1761995459.472843,-71,gr1,12
1761995459.4922667,-74,gr1,12
1761995459.515663,-72,gr1,12
1761995459.5359566,-78,gr1,12
1761995459.5555577,-74,gr1,12
1761995459.6209285,-74,gr1,12
1761995459.6939147,-74,gr1,12
1761995459.7155602,-72,gr1,12
1761995459.759646,-74,gr1,12
1761995459.7791324,-72,gr1,12
1761995459.820428,-74,gr1,12
1761995459.8462012,-72,gr1,12
1761995459.8705933,-77,gr1,12
1761995459.8939273,-73,gr1,12
1761995459.9178047,-72,gr1,12
1761995459.941425,-78,gr1,12
1761995459.958051,-74,gr1,12
1761995459.9791536,-72,gr1,12
1761995460.001017,-78,gr1,12
1761995460.0219152,-71,gr1,12
1761995460.0878768,-72,gr1,12
1761995460.131749,-74,gr1,12
1761995460.1818838,-72,gr1,12
1761995460.2033384,-78,gr1,12
1761995460.2267542,-74,gr1,12
1761995460.272979,-78,gr1,12
1761995460.2955077,-75,gr1,12
1761995460.32164,-71,gr1,12
1761995460.3409228,-78,gr1,12
1761995460.3605375,-75,gr1,12
1761995460.4731991,-75,gr1,12
1761995460.515214,-78,gr1,12
1761995460.53627,-73,gr1,12
1761995460.5772486,-78,gr1,12
1761995460.601786,-74,gr1,12
1761995460.6247895,-71,gr1,12
1761995460.6470878,-78,gr1,12
1761995460.6717467,-74,gr1,12
1761995460.6941013,-71,gr1,12
1761995460.7158856,-78,gr1,12
1761995460.7384295,-74,gr1,12
1761995460.7601554,-72,gr1,12
1761995460.7800953,-79,gr1,12
1761995460.8253028,-71,gr1,12
1761995460.890896,-71,gr1,12
1761995460.9152596,-78,gr1,12
1761995460.9381816,-72,gr1,12
